,AUD Australian dollar,BGN Bulgarian lev,BRL Brazilian real,CAD Canadian dollar,CHF Swiss franc,CNY Chinese/Yuan renminbi,CYP,CZK Czech koruna,DKK Danish krone,EEK Estonian kroon,EUR European Euro,GBP British pound,HKD Hong Kong dollar,HRK Croatian kuna,HUF Hungarian forint,IDR Indonesian rupiah,ILS Israeli new sheqel,INR Indian rupee,ISK Icelandic króna,JPY Japanese yen,KRW South Korean won,LTL Lithuanian litas,LVL Latvian lats,MTL,MXN Mexican peso,MYR Malaysian ringgit,NOK Norwegian krone,NZD New Zealand dollar,PHP Philippine peso,PLN Polish zloty,ROL,RON Romanian leu,RUB Russian ruble,SEK Swedish krona,SGD Singapore dollar,SIT,SKK,THB Thai baht,TRL,TRY Turkish new lira,USD United States dollar,ZAR South African rand
2000-10-24 00:00:00,1.8914858097,2.3206534701,,1.5119246362999998,1.7906033866,,0.6825781064,41.6670641545,8.8775339852,18.658001431,1.1924636299,0.6880515144,7.799189124700002,,313.1528738373,,,,86.3224421655,108.22799904600001,1136.50131171,4.0016694491,0.624493203,0.4637491057,,,9.4759122347,2.477343191,,4.67147627,24626.758883854,,,10.0771523969,1.7530407822999998,250.7553064632,51.7481516814,,683559.50393513,,1.0,7.5660624851
2000-10-25 00:00:00,1.9234380643,2.3422414831,,1.5220898038,1.8075117371,,0.6890694595,41.8827494884,8.9599133261,18.8354399904,1.2038040207,0.6947153003000001,7.7989647285,,316.1791260383,,,,87.10725893819998,108.10160105930001,1138.0040929337,4.000601902,0.6259780908,0.4674371012,,,9.5654267485,2.5045142651,,4.6932707355000005,24749.0068616829,,,10.184422776,1.7539424581999998,253.0557361262,52.358252076599996,,688034.188034188,,1.0,7.6743710124
2000-10-26 00:00:00,1.9344401357,2.3583373728,,1.51369365,1.8284052351,,0.6936621425,42.1958313136,9.0197527872,18.9609791566,1.2118274358,0.703708192,7.799442559400001,,318.528841493,,,,88.0998545807,108.21619001450001,1137.5060591372,4.0006059137,0.6290596219,0.4707949588000001,,,9.6061560834,2.5063015027,,4.7091614154000005,24844.886088221,,,10.2869607368,1.7554532235,254.66165777990003,52.7023751818,,691202.1328162869,,1.0,7.693650024199999
2000-10-27 00:00:00,1.9233541567,2.3380586257,,1.5216242191,1.8169149447,,0.6876621815999999,41.8428640077,8.9420951466,18.7969726093,1.201345507,0.6972609322,7.7998558385,,316.1340701586,,,,88.17876021139999,108.7578087458,1136.4968765017,4.0014416146,0.6309466603,0.4675636713,,,9.522465161,2.5030033638,,4.7128784238,24710.4757328208,,,10.1796011533,1.7548053819999998,252.70446900529998,52.0651129265,,687530.0336376742,,1.0,7.646564151900001
2000-10-28 00:00:00,1.9233541567,2.3380586257,,1.5216242191,1.8169149447,,0.6876621815999999,41.8428640077,8.9420951466,18.7969726093,1.201345507,0.6972609322,7.7998558385,,316.1340701586,,,,88.17876021139999,108.7578087458,1136.4968765017,4.0014416146,0.6309466603,0.4675636713,,,9.522465161,2.5030033638,,4.7128784238,24710.4757328208,,,10.1796011533,1.7548053819999998,252.70446900529998,52.0651129265,,687530.0336376742,,1.0,7.646564151900001
2000-10-29 00:00:00,1.9233541567,2.3380586257,,1.5216242191,1.8169149447,,0.6876621815999999,41.8428640077,8.9420951466,18.7969726093,1.201345507,0.6972609322,7.7998558385,,316.1340701586,,,,88.17876021139999,108.7578087458,1136.4968765017,4.0014416146,0.6309466603,0.4675636713,,,9.522465161,2.5030033638,,4.7128784238,24710.4757328208,,,10.1796011533,1.7548053819999998,252.70446900529998,52.0651129265,,687530.0336376742,,1.0,7.646564151900001
2000-10-30 00:00:00,1.8999056826,2.2952133931,,1.5314784249000002,1.7961565668,,0.6748526291,41.096439519,8.776585710900001,18.446828578199998,1.1789672247,0.685215751,7.799575571799999,,310.4928082999,,,,86.736618722,108.71256779059999,1137.9981136524,4.0012968639,0.6270926668,0.4612119783,,,9.3527469936,2.4691110587,,4.6606932327,24825.5128507427,,,10.0091959444,1.7532421599,247.99080405560002,51.16599858520001,,683721.9995284129,,1.0,7.5511671776
2000-10-31 00:00:00,1.9457051206,2.3124628728,,1.5310680765,1.8070571463,,0.6800641559,41.4268741832,8.843055720599999,18.5892835927,1.1880717595,0.6901508851,7.7992158726,,312.7480099798,,,,87.0856599739,109.160033266,1139.0043958655,4.0014256861,0.6289651895,0.4638232149,,,9.3542829987,2.5371272425,,4.6655577997,24847.3327788998,,,10.0799572294,1.7568017108,249.90554829509998,51.6478555305,,685383.1531424498,,1.0,7.5930854224
2000-11-01 00:00:00,1.9103343465,2.275426701,,1.5241992051,1.7861819032,,0.669172317,40.6745382277,8.7016600421,18.2915595043,1.1690437222,0.6911386486,7.7974047229,,307.3415945756,,,,85.8078092121,108.5223287351,1136.8014963760002,4.0007014262,0.6250876783,0.4602525134000001,,,9.2079728782,2.5115735329,,4.6156184241,24855.038578442796,,,9.9064765022,1.746551321,245.9697217676,50.9995323825,,681143.324760346,,1.0,7.5116904372
2000-11-02 00:00:00,1.894517696,2.2521397178,,1.5337728429,1.7682165163,,0.6620518159000001,40.0844321073,8.610455702100001,18.0969234328,1.15660421,0.6888734675,7.7956280361,,304.5107564192,,,,85.1839000694,108.292852186,1135.2995604904,4.0023132084,0.6237566505,0.4573213046,,,9.1828591256,2.4988433958000003,,4.5766828591,24831.135785334303,,,9.8554244737,1.742308582,243.23016423779998,50.362017117700006,,677847.5595651168,,1.0,7.488202637100001
2000-11-03 00:00:00,1.892325315,2.232187858,,1.5296678121,1.7525773196,,0.6556815578,39.7250859107,8.5347079038,17.9227949599,1.1454753723,0.6887743414,7.7965635738999985,,302.39404352810004,,,,85.0515463918,107.2508591065,1135.3035509736999,4.0016036655,0.6215349370000001,0.4552119129,,,9.1374570447,2.4914089347,,4.5002290951,24950.744558992003,,,9.7832760596,1.7422680412,241.1776632302,49.6746849943,,676975.9450171822,,1.0,7.5074455899
2000-11-04 00:00:00,1.892325315,2.232187858,,1.5296678121,1.7525773196,,0.6556815578,39.7250859107,8.5347079038,17.9227949599,1.1454753723,0.6887743414,7.7965635738999985,,302.39404352810004,,,,85.0515463918,107.2508591065,1135.3035509736999,4.0016036655,0.6215349370000001,0.4552119129,,,9.1374570447,2.4914089347,,4.5002290951,24950.744558992003,,,9.7832760596,1.7422680412,241.1776632302,49.6746849943,,676975.9450171822,,1.0,7.5074455899
2000-11-05 00:00:00,1.892325315,2.232187858,,1.5296678121,1.7525773196,,0.6556815578,39.7250859107,8.5347079038,17.9227949599,1.1454753723,0.6887743414,7.7965635738999985,,302.39404352810004,,,,85.0515463918,107.2508591065,1135.3035509736999,4.0016036655,0.6215349370000001,0.4552119129,,,9.1374570447,2.4914089347,,4.5002290951,24950.744558992003,,,9.7832760596,1.7422680412,241.1776632302,49.6746849943,,676975.9450171822,,1.0,7.5074455899
2000-11-06 00:00:00,1.8951194185,2.2472597208,,1.5325949002,1.7597784701,,0.6604476751,40.0473058729,8.596746279,18.053074881700002,1.1538017769,0.6917041652,7.7979693089,,304.5921310719,,,,85.45055959390001,107.1420329987,1133.4948655821001,4.0023076036,0.622706819,0.4572516442,,,9.203876774,2.4956732433,,4.5142494519,24944.0406138225,,,9.884389062,1.7319718472,242.9307718934,50.03576785510001,,679098.8808122764,,1.0,7.5185185185
2000-11-07 00:00:00,1.8982182369,2.2667986491,,1.5285897287,1.7717479911000005,,0.6666006754,40.390124607,8.6806800978,18.2212647025,1.1645510656,0.6998951904,7.798532665700001,,307.3017351811,,,,86.3631070222,107.29008967040001,1137.4985443112,4.0025620123,0.6255968324,0.4605799464,,,9.2913706766,2.5177594037,,4.5699312915,24987.7722138116,,,10.0093164085,1.7384418307,245.2633049959,50.3155933388,,682202.1660649821,,1.0,7.627343659
2000-11-08 00:00:00,1.8921602991,2.2739806052,,1.5372122912,1.7756747284,,0.6687813997,40.4872064494,8.7098960159,18.2808739339,1.1683607898,0.7017174904000001,7.7984577638,,308.3654632551,,,,86.98446080149998,107.74623203649999,1133.9992989835,4.0010515247,0.6262413833,0.4616193481000001,,,9.304241149700001,2.5081201075,,4.5656034583,24997.079098025497,,,10.0297932001,1.7367683141,246.696810375,50.225493632399996,,682451.2209370254,,1.0,7.662460567799997
2000-11-09 00:00:00,1.9055210409,2.2814441449,,1.5423748681,1.7827921697,,0.6709764389,40.6236080178,8.7389520572,18.3408744579,1.1721955222,0.7053100456999999,7.7984995897,,309.47133981950003,,,,87.1996248974,107.3145000586,1133.7943969054,4.0022271715,0.6266557262,0.4630172313000001,,,9.3060602508,2.5157660298,,4.5825811745,25004.1026843277,,,10.0457156254,1.7409447896,247.74094478959998,50.0457156254,,684440.2766381432,,1.0,7.7124604384
2000-11-10 00:00:00,1.9015334948,2.2443214574,,1.5489450017,1.7563703447,,0.659990776,40.0288250894,8.5962181483,18.0405857258,1.1530035743,0.6986048656999999,7.799031477000001,,304.4505937968,,,,86.5213882163,107.7135939121,1135.500980053,4.0010377032,0.6244667358,0.4579730197,,,9.2240285945,2.5093969791,,4.56128214,24942.926323071602,,,9.9132941312,1.7404588954,243.7055228871,49.3070448518,,678350.0518851607,,1.0,7.5910296322000015
2000-11-11 00:00:00,1.9015334948,2.2443214574,,1.5489450017,1.7563703447,,0.659990776,40.0288250894,8.5962181483,18.0405857258,1.1530035743,0.6986048656999999,7.799031477000001,,304.4505937968,,,,86.5213882163,107.7135939121,1135.500980053,4.0010377032,0.6244667358,0.4579730197,,,9.2240285945,2.5093969791,,4.56128214,24942.926323071602,,,9.9132941312,1.7404588954,243.7055228871,49.3070448518,,678350.0518851607,,1.0,7.5910296322000015
2000-11-12 00:00:00,1.9015334948,2.2443214574,,1.5489450017,1.7563703447,,0.659990776,40.0288250894,8.5962181483,18.0405857258,1.1530035743,0.6986048656999999,7.799031477000001,,304.4505937968,,,,86.5213882163,107.7135939121,1135.500980053,4.0010377032,0.6244667358,0.4579730197,,,9.2240285945,2.5093969791,,4.56128214,24942.926323071602,,,9.9132941312,1.7404588954,243.7055228871,49.3070448518,,678350.0518851607,,1.0,7.5910296322000015
2000-11-13 00:00:00,1.9229698376,2.2577726218,,1.5473317865,1.7650812065,,0.6640487239,40.2703016241,8.653132250599999,18.1515081206,1.1600928074,0.6979118329,7.7988399072,,306.42691415310003,,,,87.0649651972,107.6798143852,1138.1554524362,4.0005800464,0.6250580046,0.4593967517,,,9.2679814385,2.53387471,,4.5908352668,25055.6844547564,,,9.996287703,1.7424593968000002,245.4448955916,49.44547563810001,,681824.8259860789,,1.0,7.6299303944
2000-11-14 00:00:00,1.9220552254,2.2676220436000003,,1.5411860655,1.7702435046,,0.6669113364,40.3891413259,8.6909006175,18.2297564954,1.1650937901,0.6984737270999999,7.7990213212,,307.5265058837,,,,87.30047768850002,107.8876849586,1137.5043691017,3.9993009437,0.6257718746,0.4605615752,,,9.3469649307,2.5166025865,,4.5776535011,25071.6532680881,,,10.0836537341,1.7441454037000002,246.2830012816,49.6691133636,,683358.9653967144,,1.0,7.6496562973
2000-11-15 00:00:00,1.9213587715,2.2641926477000003,,1.5490926012,1.771521638,,0.6659027455,40.3350395533,8.6784550954,18.2021870638,1.1633317822,0.7016053979000001,7.799441600700001,,306.5495579339,,,,87.3313168916,108.44578873889999,1136.0051186598,3.9996510005,0.6266868311,0.4606793858,,,9.3491158678,2.5103536529,,4.5507212657,25069.799906933506,,,10.0561889251,1.745463006,246.0020939972,49.919730107,,682515.1233131689,,1.0,7.6731037692
2000-11-16 00:00:00,1.9229781772,2.2709767768,,1.551756331,1.7822383009,,0.6680009336,40.4632979344,8.7057999767,18.2595402031,1.1669973159,0.7022989847,7.7992764617,,307.632162446,,,,87.86322791459999,108.8691796009,1139.7946084724001,3.9989497024,0.6274944568,0.4615474384,,,9.351732991,2.5099778271,,4.574862877799999,25117.2832302486,,,10.0945267826,1.7514295717,246.8394211693,49.8552923328,,684755.5140623178,,1.0,7.667639164400001
2000-11-17 00:00:00,1.9217340363,2.2801405975,,1.5568834212,1.7860574107,,0.6706619801,40.6643233743,8.7397773872,18.3322788518,1.1716461629,0.7028705331,7.7995313415,,309.3966022261,,,,88.1429408319,108.9045108377,1142.9994141769,3.9989455185,0.6282366725,0.4625659051,,,9.377270064400001,2.4959578207,,4.5691857059,25144.6983011131,,,10.158172232,1.7514938488999998,247.90017574689998,50.2026947862,,685803.1634446396,,1.0,7.6487404804
2000-11-18 00:00:00,1.9217340363,2.2801405975,,1.5568834212,1.7860574107,,0.6706619801,40.6643233743,8.7397773872,18.3322788518,1.1716461629,0.7028705331,7.7995313415,,309.3966022261,,,,88.1429408319,108.9045108377,1142.9994141769,3.9989455185,0.6282366725,0.4625659051,,,9.377270064400001,2.4959578207,,4.5691857059,25144.6983011131,,,10.158172232,1.7514938488999998,247.90017574689998,50.2026947862,,685803.1634446396,,1.0,7.6487404804
2000-11-19 00:00:00,1.9217340363,2.2801405975,,1.5568834212,1.7860574107,,0.6706619801,40.6643233743,8.7397773872,18.3322788518,1.1716461629,0.7028705331,7.7995313415,,309.3966022261,,,,88.1429408319,108.9045108377,1142.9994141769,3.9989455185,0.6282366725,0.4625659051,,,9.377270064400001,2.4959578207,,4.5691857059,25144.6983011131,,,10.158172232,1.7514938488999998,247.90017574689998,50.2026947862,,685803.1634446396,,1.0,7.6487404804
2000-11-20 00:00:00,1.9480442978,2.2933553252000003,,1.5566682375,1.8014844486,,0.6743755891,40.8659283695,8.7871112158,18.433788878399998,1.178133836,0.7015786993,7.7998350613,,311.0980207352,,,,88.5249764373,109.2130065975,1154.9952874647,3.9988218662,0.629005655,0.4637134779,,,9.4091658812,2.5259189444,,4.5737511781,25133.1291234684,,,10.189090480700001,1.7550659755000002,249.34366164,50.584354382700006,,687185.4382657871,,1.0,7.755065975499999
2000-11-21 00:00:00,1.9573991031,2.2969081898,,1.5569978759,1.7956101015,,0.6754897333,40.899221147,8.805286759500001,18.4642435686,1.1800802455,0.7042718904999999,7.799622374299999,,312.00141609630003,,,,89.6624970498,110.07788529620001,1166.4975218314999,4.0007080481,0.6306348832,0.4643615766,,,9.4813547321,2.5420108567,,4.5572338919,25162.851073872996,,,10.264337975,1.7559594052,249.7560774133,50.379985839,,688946.1883408071,,1.0,7.8254661317
2000-11-22 00:00:00,1.926207142,2.3096452723,,1.5496500178,1.8037726895,,0.6790959781999999,40.9455451418,8.8536006644,18.5628188397,1.1863803535,0.7069640527,7.7997389963,,313.4416894056,,,,89.8208565666,109.6927274884,1176.4978051963,4.0007118282,0.6311543481,0.4660102029,,,9.5011270613,2.5094317238,,4.5701743979,25197.5323288646,,,10.2859176652,1.7532328865,251.20002372759998,50.4615019575,,691810.416419504,,1.0,7.8301103334
2000-11-23 00:00:00,1.9248843005,2.3101934259,,1.5456271508,1.8026581227,,0.6792571495999999,40.738103714299996,8.852023258600003,18.5672243978,1.18666192,0.711997152,7.7996914679,,313.7771448914,,,,90.15070606379999,110.2408923698,1194.5057553103,4.0009493295,0.6328468019,0.4669514655,,,9.5039753174,2.5084846327,,4.5896523081,25231.9924053637,,,10.2699655868,1.756496974,251.249080337,50.5434911594,,691764.5662750682,,1.0,7.8279340216
2000-11-24 00:00:00,1.9118065434,2.307847321,,1.5454006638,1.8023944998,,0.6785324798000001,40.6389284021,8.8428165007,18.5474158369,1.1853959222,0.7105263158,7.7997866287,,313.4898055951,,,,88.6201991465,111.1664295875,1188.9995258416,4.0013039355,0.6339497392,0.4663347558,,,9.509246088200001,2.4944286392,,4.564604077799999,25254.8601232812,,,10.2990753912,1.7597202466,251.1254148886,50.546467520200004,,691800.6164058795,,1.0,7.8149596965
2000-11-25 00:00:00,1.9118065434,2.307847321,,1.5454006638,1.8023944998,,0.6785324798000001,40.6389284021,8.8428165007,18.5474158369,1.1853959222,0.7105263158,7.7997866287,,313.4898055951,,,,88.6201991465,111.1664295875,1188.9995258416,4.0013039355,0.6339497392,0.4663347558,,,9.509246088200001,2.4944286392,,4.564604077799999,25254.8601232812,,,10.2990753912,1.7597202466,251.1254148886,50.546467520200004,,691800.6164058795,,1.0,7.8149596965
2000-11-26 00:00:00,1.9118065434,2.307847321,,1.5454006638,1.8023944998,,0.6785324798000001,40.6389284021,8.8428165007,18.5474158369,1.1853959222,0.7105263158,7.7997866287,,313.4898055951,,,,88.6201991465,111.1664295875,1188.9995258416,4.0013039355,0.6339497392,0.4663347558,,,9.509246088200001,2.4944286392,,4.564604077799999,25254.8601232812,,,10.2990753912,1.7597202466,251.1254148886,50.546467520200004,,691800.6164058795,,1.0,7.8149596965
2000-11-27 00:00:00,1.922436355,2.3157268618,,1.5386628599,1.8025220081,,0.6809540804,40.767309065,8.8716393053,18.6136093267,1.1896264573,0.7097311444,7.7997858672000016,,314.679990483,,,,88.2345943374,111.1586961694,1187.9966690459,4.0009517012,0.634665715,0.4670473471,,,9.5348560552,2.5041636926,,4.5402093743,25222.460147513706,,,10.3395193909,1.7569593147999998,252.1196764216,50.779205329499995,,691609.5645967167,,1.0,7.8160837497000015
2000-11-28 00:00:00,1.8953393295,2.2743838337,,1.5296110266999998,1.7694194603,,0.6686251606,40.261651676199996,8.7124167737,18.2766032006,1.1680878402,0.7030720709999999,7.7997897442,,309.3096600864,,,,87.99205700270002,110.43102441299999,1186.4969045672,4.0012848966000005,0.6312346688,0.461861932,,,9.3668963906,2.4441069968,,4.495386053,25273.916598528198,,,10.163765915199999,1.7570377292,247.6201378344,50.162364209799996,,688187.1276720009,,1.0,7.7478098353
2000-11-29 00:00:00,1.9061271676,2.250867052,,1.5346820809,1.7495953757,,0.6617456647,39.9791907514,8.6223121387,18.088554913299998,1.1560693642,0.7016184970999999,7.7997687861,,306.323699422,,,,87.4682080925,109.838150289,1202.4971098266,4.0010404624,0.6290173410000001,0.4591907514,,,9.2809248555,2.4671676301,,4.4853179191,25270.5202312139,,,10.038150288999999,1.7539884393,245.3349132948,49.6439306358,,682350.2890173411,,1.0,7.7500578035
2000-11-30 00:00:00,1.9059189314,2.2430907416,,1.5401888531,1.7382542607,,0.6591547674,39.8756333487,8.5870566559,18.0177337632,1.1515430677,0.7056655919,7.799746660499999,,305.0092123445,,,,87.33302625520002,111.05481345,1215.4997696914,3.9989636112,0.6300092123,0.4588899125,,,9.2728005527,2.4628051589,,4.4660294795,25330.492860432998,,,10.0356978351,1.7554122524000002,244.5201520037,49.7604790419,,684324.0442192537,,1.0,7.722478120700001
2000-12-01 00:00:00,1.8662850601,2.2317115054,,1.529593589,1.7325701202,,0.6553062393,39.6599885518,8.5357756153,17.9125357756,1.1448196909,0.6977676016,7.799885518,,303.3772180882,,,,86.99484831139999,111.90612478530001,1208.9982827705,4.0012593017,0.6291929021,0.4563251288,,,9.251860332,2.4101888952,,4.468002289599999,25358.9009730967,,,9.9398969662,1.7514596451,243.11860332,49.493989696599996,,687387.5214653693,,1.0,7.6749856898000015
2000-12-02 00:00:00,1.8662850601,2.2317115054,,1.529593589,1.7325701202,,0.6553062393,39.6599885518,8.5357756153,17.9125357756,1.1448196909,0.6977676016,7.799885518,,303.3772180882,,,,86.99484831139999,111.90612478530001,1208.9982827705,4.0012593017,0.6291929021,0.4563251288,,,9.251860332,2.4101888952,,4.468002289599999,25358.9009730967,,,9.9398969662,1.7514596451,243.11860332,49.493989696599996,,687387.5214653693,,1.0,7.6749856898000015
2000-12-03 00:00:00,1.8662850601,2.2317115054,,1.529593589,1.7325701202,,0.6553062393,39.6599885518,8.5357756153,17.9125357756,1.1448196909,0.6977676016,7.799885518,,303.3772180882,,,,86.99484831139999,111.90612478530001,1208.9982827705,4.0012593017,0.6291929021,0.4563251288,,,9.251860332,2.4101888952,,4.468002289599999,25358.9009730967,,,9.9398969662,1.7514596451,243.11860332,49.493989696599996,,687387.5214653693,,1.0,7.6749856898000015
2000-12-04 00:00:00,1.8343062416,2.1890435564,,1.5507409069999998,1.7025145936,,0.6425797035999999,39.215312079,8.3683206107,17.5646609789,1.1225864392,0.6889312977,7.799730579299999,,297.6762460709,,,,86.0687022901,110.6870229008,1217.5011225864,3.998989672200001,0.6240458015,0.450493938,,,9.1013695555,2.3613605748,,4.4469016614,25369.3309384823,,,9.6879209699,1.7440502919,238.4098563089,48.755051638999994,,673907.7233947014,,1.0,7.6193309385
2000-12-05 00:00:00,1.8488081725,2.2139614075,,1.5406356413,1.7133938706,,0.6497275822999999,39.6254256527,8.4598183882,17.760045403,1.1350737798,0.6925085131000001,7.7996594779,,300.9988649262,,,,86.74233825200001,110.69239500569999,1202.4971623156,3.9989784336,0.6261066969,0.4535754824,,,9.1980703746,2.3725312145,,4.4355278093,25432.463110102202,,,9.7395005675,1.7442678774,241.3539160045,49.424517593599994,,681024.9716231555,,1.0,7.6366628831
2000-12-06 00:00:00,1.8330312642,2.2109198006,,1.5429315813,1.7122791119,,0.6484028092,39.4913910285,8.4438151337,17.7238332578,1.1327594019,0.6968735841,7.7981422746,,300.23787947439996,,,,86.905301314,110.73855913,1199.5015858632,4.0014725872,0.6265292252,0.4540099683,,,9.136270956,2.3495695514,,4.4106252832,25421.3864975079,,,9.7032170367,1.7429768917,240.6189397372,49.2365201631,,680184.6397825101,,1.0,7.6149750793
2000-12-07 00:00:00,1.8206418428,2.1829363748,,1.5259979872999998,1.6942860338,,0.6400648552,39.1032092139,8.3374706474,17.4959185955,1.1181930001,0.6923851056999999,7.7974952477,,296.5671474897,,,,86.3468634686,110.5892877111,1197.9984345297999,3.9989936263,0.6237280555,0.4501845018,,,9.0741361959,2.3306496701,,4.3866711394,25453.427261545297,,,9.6472101085,1.7333109695,237.9128927653,48.750978418900004,,680528.9052890529,,1.0,7.5769875881
2000-12-08 00:00:00,1.8308038224,2.1942664418,,1.5269252389,1.7007307476,,0.6435188307999999,39.238898257399995,8.379426644199999,17.590331647,1.1242270939,0.6889263631,7.7967397414,,298.2012366498,,,,86.67790893760002,111.01742552,1190.0056211355,4.0004496908,0.6246205734,0.4498032603,,,9.1197301855,2.3414277684,,4.4024732996,25446.8802698145,,,9.6919617763,1.7380550871,238.98257448,48.7374929736,,680756.6048341765,,1.0,7.6152894885
2000-12-09 00:00:00,1.8308038224,2.1942664418,,1.5269252389,1.7007307476,,0.6435188307999999,39.238898257399995,8.379426644199999,17.590331647,1.1242270939,0.6889263631,7.7967397414,,298.2012366498,,,,86.67790893760002,111.01742552,1190.0056211355,4.0004496908,0.6246205734,0.4498032603,,,9.1197301855,2.3414277684,,4.4024732996,25446.8802698145,,,9.6919617763,1.7380550871,238.98257448,48.7374929736,,680756.6048341765,,1.0,7.6152894885
2000-12-10 00:00:00,1.8308038224,2.1942664418,,1.5269252389,1.7007307476,,0.6435188307999999,39.238898257399995,8.379426644199999,17.590331647,1.1242270939,0.6889263631,7.7967397414,,298.2012366498,,,,86.67790893760002,111.01742552,1190.0056211355,4.0004496908,0.6246205734,0.4498032603,,,9.1197301855,2.3414277684,,4.4024732996,25446.8802698145,,,9.6919617763,1.7380550871,238.98257448,48.7374929736,,680756.6048341765,,1.0,7.6152894885
2000-12-11 00:00:00,1.8456383462,2.2168332576,,1.5189686506,1.7141072240000002,,0.6501703771,39.5729213994,8.4677419355,17.7721490232,1.1358473421,0.6870740572,7.7963425715999985,,301.3516583371,,,,87.1876419809,110.7791912767,1182.9963652885,3.9989777374,0.6258518854999999,0.45297592,,,9.1895729214,2.3618809632,,4.4019763744,25480.4634257156,,,9.7129713766,1.7339845525,241.93128123580001,49.1753748296,,682076.3289413903,,1.0,7.6900272603
2000-12-12 00:00:00,1.8446823047,2.2215896151,,1.5269870189,1.7125939422,,0.6517991346,39.5661580506,8.4882714644,17.8166704623,1.1386927807,0.6905033022,7.797198815800001,,302.0154862218,,,,87.01890230020003,111.4666363015,1190.5033022091,3.9989751765,0.626964245,0.4541106809000001,,,9.1915281257,2.3576634024,,4.3863584605,25511.273058528797,,,9.6792302437,1.7358232749,242.7505124118,49.142564336099994,,684126.6226372124,,1.0,7.7340013664
2000-12-13 00:00:00,1.8509373571,2.2279378144,,1.529035208,1.7187928669,,0.6543324188,39.6890717878,8.522519433,17.885916781,1.1431184271,0.6904435298999999,7.7998399634,,302.8120713306,,,,87.3799725652,112.4828532236,1191.7009602195,3.9989711934,0.628600823,0.4548468221,,,9.2689757659,2.3747142204,,4.4032921811,25564.7005029721,,,9.778006401499999,1.7411979881,243.30955647009998,49.5679012346,,687966.3923182442,,1.0,7.784179241
2000-12-14 00:00:00,1.8447788211,2.2083946148,,1.5187238375,1.7032469736000002,,0.6475958819,39.3913338613,8.432628125399999,17.701776219,1.1313497002,0.6822038692,7.799864238,,299.49089263490004,,,,86.9781649508,112.6258626541,1202.5002828374002,4.0018101595,0.6266545989,0.4512953954,,,9.1769430931,2.3656522231,,4.3685937323,25586.604819549702,,,9.7013236791,1.7377531395,241.10951465099998,48.900328091400006,,682958.4794660029,,1.0,7.7150130105
2000-12-15 00:00:00,1.8320347284,2.1744211932,,1.5160284950999998,1.67920748,,0.6371438112,38.577471059699995,8.2988646483,17.4160730187,1.1130899377,0.6776491540999999,7.7998664292,,294.5013357079,,,,86.2644701692,112.3441674087,1207.5022261799002,3.9989982191,0.6232190561,0.446794301,,,9.0605520926,2.3325912734,,4.3241317898,25555.4318788958,,,9.5525378451,1.7346393588999998,237.37021371330002,48.225734639399995,,677140.4719501334,,1.0,7.7187221728
2000-12-16 00:00:00,1.8320347284,2.1744211932,,1.5160284950999998,1.67920748,,0.6371438112,38.577471059699995,8.2988646483,17.4160730187,1.1130899377,0.6776491540999999,7.7998664292,,294.5013357079,,,,86.2644701692,112.3441674087,1207.5022261799002,3.9989982191,0.6232190561,0.446794301,,,9.0605520926,2.3325912734,,4.3241317898,25555.4318788958,,,9.5525378451,1.7346393588999998,237.37021371330002,48.225734639399995,,677140.4719501334,,1.0,7.7187221728
2000-12-17 00:00:00,1.8320347284,2.1744211932,,1.5160284950999998,1.67920748,,0.6371438112,38.577471059699995,8.2988646483,17.4160730187,1.1130899377,0.6776491540999999,7.7998664292,,294.5013357079,,,,86.2644701692,112.3441674087,1207.5022261799002,3.9989982191,0.6232190561,0.446794301,,,9.0605520926,2.3325912734,,4.3241317898,25555.4318788958,,,9.5525378451,1.7346393588999998,237.37021371330002,48.225734639399995,,677140.4719501334,,1.0,7.7187221728
2000-12-18 00:00:00,1.8412893152,2.1795672541,,1.5258755298,1.6791211242,,0.6384229311,38.612536248000005,8.319094356499999,17.4510372518,1.1153245594,0.6774481374,7.7997992416,,295.0814186928,,,,86.2592014276,112.1347312068,1204.9966540263001,3.9988846754,0.6231318314000001,0.4472451483,,,9.0118224403,2.336604952,,4.298683917,25111.532455944704,,,9.637519518200001,1.7370064688999998,237.9142315414,48.4943118447,,671127.5931296006,,1.0,7.6500111532
2000-12-19 00:00:00,1.8499382231,2.1955520611000003,,1.5261147928,1.6920139279,,0.6429405818,38.9834887117,8.3780748062,17.5745254409,1.1232168932,0.6820172975,7.799730427899999,,297.0796360777,,,,86.73480849149998,112.2767606425,1208.5027518814,3.9987644614,0.6250702011,0.4496237223,,,9.1076041784,2.3353925643,,4.2985510502,25614.961249017204,,,9.7697405369,1.7364933169,239.07312141970002,49.105919353000004,,680557.1155790183,,1.0,7.7075143210000014
2000-12-20 00:00:00,1.8224969643,2.1588475549,,1.52411966,1.6736946683,,0.6318688597,38.323214482800005,8.237112264,17.2718843139,1.1038745998,0.6814217905,7.7997571476,,291.8202892151,,,,85.771056408,112.6504029142,1216.9996688376,3.9986753505,0.6222541119,0.4455237885,,,8.9816756816,2.2977149796000003,,4.2479302351,25641.903079810098,,,9.6064687052,1.7327519594,235.3787393752,48.441329065,,677044.9276962137,,1.0,7.640026493
